text,label
Mute Timbu Dream dengan gugup mimpiku Terkatu Memanggil Aku Aku Bangun Lembar,1
grogi,1
"Perasaan kecemasan selanjutnya dipikirkan dengan jujur, jujur, sangat lelah, capeeeee, yang cemas, tempat, Anda berkata ya, ya, ya",1
sangat gelisah,1
Kesengsaraan kesal gelisah,1
Hati cemas yang tidak berperasaan,1
Cemas,1
"seperti Gateng Tanyarl jam 9, mencegah kegelisahan",1
"Di pagi hari saya khawatir bahwa saya tentang gugup, saya pikir mual, saya gemetar perut saya, saya takut bahwa saya pikir saya takut takut",1
Jadi saya akan khawatir istirahat,1
Dia dalam cinta percaya bahwa kecemasan yang hilang saat jatuh,1
Level yang sangat cemas,1
Janani tetap khawatir tentang kecemasannya,1
"senang, seperti saya menjadi gugup",1
cemas ya keringat dingin,1
Galau yang gelisah sengsara,1
tidur nyenyak yang enak tidur dengan baik untuk menyenangkan,1
Berhenti Disclaimer Nyeri Mudah Depres Depres Lezat Penyakit Depresi Mntal,1
"Puyeng lelucon teman yang gelisah,",1
Kecemasan perjodohan yang sangat diragukan,1
gelisah karena malam itu,1
"Anda tahu, benar -benar gugup",1
AMP Breath AMP makan antara berpikir bertemu dokter ada miko buruk yang dipuaskan dokter untuk mengganggu kecemasan saya.,1
Batin Rasa Rasanye,1
Jantung membujuk orang dan saya pikir anak tidak gelisah,1
Hantu cemas,1
Segera takut kehilangan memulainya dengan cemas benar -benar,1
Saya sangat khawatir,1
tahu Anda dengan gelisah,1
Minggu menenangkan minggu gelisah,1
langsung mengejek stres lebay hanya karena ya itu benar -benar membuatnya karena gelisah,1
"sedih seperti sedih tpie egk egk, tpie seperti cemas tpie egk tahu seolah dia bingung tentang tidur tpie egk",1
"Ya, mencoba saya untuk bermimpi, saya sangat gugup atau",1
Kontak olahraga Anda,1
kegelisahan yang gugup jiwa angkat jiwa jiwa tenang,1
sangat khawatir,1
Ini cemas seperti itu,1
"Berpikir untuk berpikir bahwa cara negatif itu mudah dikhawatirkan, hidup.",1
hari diclat biasanya hanya gadichat segera gelisah ya saya ngobrol toh wajah saya talas,1
Tarian Tip Cemas Menggerakkan Arah Jiwa yang Menghilang,1
Bisa dengan gugup tidur sangat kamu,1
tubuh nyaring nyenyak berpikir dengan cemas menandatangani,1
Khawatir oke tapi,1
Ketakutan yang gelisah terlalu banyak berpikir dan menyerang kepanikan,1
"Latihan Sali Grevemarah, menjadikan halhal benar benar",1
membuat dengan cemas Anda khawatir berpikir,1
wajah bayangan cemas,1
"O Allah, ketahuilah hatiku gelisah",1
Lakukan teman sekelas kelulusan khawatir tentang kelulusan teman,1
saya khawatir,1
Minggu Senin Pikirkan besok dengan gelisah,1
Kecemasan Usia Serius yang saya tambahkan ke langkah 24 usia saya sangat khawatir seperti waktu saya hampir habis,1
Bangun dengan gelisah Tidur Tidur,1
bisa jadi aku gugup,1
Apakah Ondehh khawatir,1
Pekerjaan saya adalah kemarin hati selesai buruk,1
Saya dengan cemas suka anjeeeeeeeer,1
"Ah, saya bilang saya bosan dengan panik memikirkan kegiatan yang sangat mengganggu dari tes semester yang terganggu, saya benci kepanikan yang khawatir untuk berpikir keras",1
Bneth stres untuk sayuran malam hari untuk merasa gelisah berkali -kali naik keandalan hasil Tuhan untuk mencoba menangani,1
Berbicara seperti orang yang benar -benar cemas berbohong,1
Membawa gelisah,1
Tubruk Gundah Bubrah Bubrah Job Gud Gud,1
cemas ya,1
Kecemasan untuk logika alasan ekspektasi logika logika,1
sangat gugup,1
gelisah gelisah,1
doa saya benar -benar takut hehe khawatir tentang doa itu,1
Memposisikan sistem global panik spaneng gelisah,1
mencari kreativitas yang gelisah,1
"Membuat Orang Tersedia Rumah Saya Tahu Salah Menenangkan Pelukan Gelisah Di Dunia Jujur, Anda lelah mencoba menahannya dengan baik",1
Perlahan karena 9 tidur saat berpikir gelisah,1
Tidur yang gelisah mengerti,1
Fase dari 20 adalah rasa hidup seperti hasil usia ovethingking membawa kecemasan,1
khawatir,1
Tunggu Dikatakan Dikenakan Kacau Gelisah,1
"sangat gugup, gelisah ya,",1
Tenang Ucapkan Selamat Pagi sepanjang Malam Jelret Down Good Night,1
Emosi yang mengkhawatirkan Haram karena menghadapi situasi tupai,1
Kali saya mendering paru -paru dengan cemas tidak ada suami tangan saya pergi lepas pantai ke 2 stres seperti abad ini,1
Tubuh lemas gelisah,1
sangat gelisah saat tidur saat dia tidur seperti orang yang sadar,1
Doa Hati Kesepian Puji Tuhan dengan gelisah dengan mudah kesabaran marah,1
kecemasan normal untuk membawa muntah,1
Tidur dengan gelisah,1
bekerja dengan gelisah,1
Radaada khawatir,1
Berita Gelisah Hari Berita,1
Tidur gugup benar -benar berpikir,1
takut gelisah,1
hehe jam tidur malam roti gelisah,1
tahu keketatan dada yang cemas memenangkan heheheheh menangis menangis saat,1
"Ah, saya melihat mual karena sangat cemas sangat ngeri",1
sangat di malam hari tidur gugup,1
kaldu yang khawatir,1
Nafsu makan terhadap penurunan berat badan dengan cemas kehilangan nama depresi,1
Apakah saya sangat ingin efek buruk membuat kepala saya sakit ketakutan,1
Jadi saya gugup,1
Anda otak dan pincang yang jelas tahu,1
merasa kecemasan berbeda,1
LDR Menang Tethem kembali dengan gelisah,1
Menghadapi Kecemasan Tersiksa Bayangan Menghadapi,1
untuk gelisah seperti tidak ada alasan,1
hati sangat gelisah,1
Sil cemas,1
Breaking Market Fit Rona Rona cemas,1
kehilangan kecemasan Amin,1
BaaaiiiiiiiK yang baik sangat suka menjadi bingung kadang -kadang pusing berpikir kembali orang membalas,1
Disselela baru -baru ini Nona,1
benar -benar khawatir,1
orang dewasa yasemalem gelisah gelisah terjadi seperti tidak ada pagi,1
Orang -orang seperti saya takut tahu takut dengan cemas,1
Terkadang besok besok pikirkan untuk mengistirahatkan ujung tip cemas lihat ijo,1
nyaman diam -diam adalah rl gelisah,1
grogi,1
Tuhan meragukan kadang -kadang dengan cemas muncul benar -benar jlass,1
Gelisah adalah insomnia,1
Mengatur kecemasan pkp kah royal je pkp je karang nama elerted,1
Jantung asdmekendddd yang sangat gelisah,1
kemenangan yang sangat kesal seperti membuatnya gugup,1
cemas seperti ade,1
Saya panik adalah saya gelisah,1
"Malam yang terlalu cemas cemas aktivitas saya seperti saya mual, perut sakit kadang -kadang berpikir banyak sakit kepala",1
Sad Ah Khawatir,1
Besok berjudul Anjing Dilemabing,1
"cinta benar -benar maaf akun jalan menurut ketelitian bahwa itu menyedihkan menjadi gugup, penyerahan paniccin tahu jalan yang saya benar -benar berusaha untuk berpura -pura menjadi harapan tetapi maaf cinta gagal, ya cinta positif cinta positif",1
OverthinkesePianCasBadMoodSEDEDEHKEGEG hal yang membuat Anda baik -baik saja,1
Gelisah,1
Menemukan prospek kerja anggur membuat kegelisahan,1
"Sangat sulit untuk menjadi sangat bodoh, berdampak, sangat mengganggu, berpikir, saya pikir itu benar -benar masalah berpikir, memikirkan utama yang membuat otak berhenti berpikir, membuat jantung gugup argghh",1
"gugup itu tenang, saya sangat sialdaritadi",1
"Tonton jadi youtube, itu gugup",1
bekerja dengan cemas hati deg deg,1
hati yang gelisah orang yang salah orang salah lupa,1
"Lelah, organisasi kampus benar?",1
Gelisah membuat ruang obrolan mendengar,1
RL Terkadang kondusif untuk panik pusing yang gelisah berkemas kemenangan bingung seperti reaksi,1
"Sangat gugup, saya pikir tenang",1
"untuk kesulitan tidur seperti orang yang cemas tidur seperti bangun sebentar bangun, aduh kiat tidur dengan gelisah",1
Seperti saya anjing yang gelisah,1
"Dengan kecemasan, saya pusing ketika saya bangun dengan cara tambahan uang pribadi dari biaya sekolah",1
gelisah aku,1
bisu khawatir wa,1
Sore yang bodoh gelisah,1
Tubuh suasana hati gelisah acak atau tahu arah cepat,1
Minggu khawatir,1
Fase mana yang cemas tentang pemikiran serah terima pemikiran Tuhan yang fositif saat berdoa untuk hasil yang baik,1
grogi,1
gelisah aku,1
hati hati untuk mendengar kegelisahan kesedihan Allah yang tertekan,1
minggu gelisah,1
bangun kenapa gelisah,1
tidak aman takut kecemasan kecemasan dengan ragu -ragu,1
"Ya, inti yang saya pikir capesi adalah bagian dari pemisahan seperti berpikir hati otak saya bepergian dengan gembira saya pikir detik",1
hem gelisah,1
khawatir gelisah,1
"Efek dari depres obat menghilang, fase depres tampak sangat lelah",1
Jalan adalah fase hantu yang cemas,1
Minggu benar -benar Harapanhap alias khawatir,1
H2 seperti karauan benar -benar kecemasan kesedihan asa campuran yang tenang,1
dalam puasa cemas pertama,1
Bimbanggelisahsihihih dicampur dengan prinsipal,1
sangat mengkhawatirkan astaga saya,1
saya gelisah ih,1
Huh dengan gelisah,1
tugas keluhan tugas Anmemas terkejut,1
Memikirkan Tuhan untuk mengkhawatirkan rasa terima kasih D4RKBOT,1
malas menjadi posisi gelisah untuk membuat istirahat bingung,1
"Kemarin tidur tidur jam 7 pada jam 8 jam 8, tidur di sore hari pukul 0055",1
"Malam yang kosong, terkadang hati dengan gelisah mengetahui",1
"Objek berminggu -minggu, pier -piercing menakutkan, otaknya dingin, otak tidak diabaikan, 3 tidak diabaikan",1
"Ya, saya pikir hubungan yang bahagia, saya takut takut kecemasan",1
"Rasa malam itu gugup, yang mengkhawatirkan keributan laptop dipinjam dengan cepat",1
Unggah sangat gelisah gambar ofensif seperti trauma ke akun fine2 gambar acak manusia acak,1
Memilih kesedihan gitar untuk mempercayai semua keluhan yang gelisah dengan gelisah,1
Saya sangat mengkhawatirkan saya,1
gelisah,1
ya niat Anda sendiri mentalitas adalah dasar yang sehat dari tingkat kecemasan,1
Damai Gelisah Apakah Anda,1
Kecemasan dipaksakan,1
Kecemasan Haduuuhzzzzzz karma,1
benar -benar khawatir,1
Terkadang khawatir di departemen yang paling tidak bersyukur untuk menambahkan amal,1
Gelisah marah dengan marah,1
"Ya Tuhan, sangat sulit untuk mengetahui orang takut apakah mereka yang khawatir karena takut",1
Gelisah adalah Malemmalem,1
Oh membuatmu cemas Senin,1
"Aku tetap benci, aku sangat cemas lagi terlambat lagi",1
Sumpah guru saya sangat terkejut membuat cemas,1
Khawatir tentang Sakkit yang sangat panas,1
rumah bagi bulan yang cemas,1
gugup saya sangat saya,1
"Akhiri sangat sulit untuk mengendalikan jadwal tidur di akhir ya, takut karena merasa pusing dengan cemas",1
Tips Tidur yang gugup sehingga Anda bisa bersantai,1
"Virus Gelisah Jantung Makan Jantung Makan Obat Mengambil Sayuran Jantung Pasien Tawakkal Zikrullah Tuhan Bersedia, Hati Yang Mati Karena Virusvirus IT Hizboel",1
Pokoknya gelisah,1
Keluar dari pemikiran cemas,1
gelisah,1
Khawatir tulus,1
"Oh ya, mual gelisah yang dingin, mulut asam benar -benar bagus",1
Saya pikir saya adalah tubuh pertimbangan desa yang saya khawatirkan,1
Otak sangat berpikiran penuh itu membuat stres seperti ledakan yang gelisah.,1
Selamat dengan gelisah,1
khawatir,1
"Sejak kuliah, apakah saya khawatir memikirkan tugas yang bertahan secara offline",1
"Tuhan gelisah, sungguh",1
Hati yang gelisah berbicara,1
Cicipi orang pintar bersyukur cemas,1
dadaku tolong tentang kecemasan khawatir cemas,1
"Setelah ketenangan pendengaran, tidur adalah aku gugup",1
tidur tidur seperti khawatir,1
kesadaran yang sibuk mendengarkan Catatan,1
ya saya gelisah menjadi seperti huftt,1
Sialh Rain dengan cemas dengan cepat jatuh,1
Terima kasih Tuhan khawatir tentang kepemilikan,1
tempat tidur dari tangan gera amp amp ampltught,1
"Bisa tetap tidur dengan gugup, kamu",1
Orang -orang berharap baik itu benar -benar hidup dengan gelisah,1
Tidor Restless Hem,1
"Tidur Tuhan, O Begitu khawatir",1
khawatir,1
Kekhawatiran yang gelisah bekerja dengan gelisah,1
Hati tidur yang gelisah sulit,1
Berita Gelisah Hari Berita,1
bersemangat adalah saya,1
3 malam saya lemah tertegun untuk memenangkan penyakit mental yang sangat gugup,1
"Jadi saya oh, gelisah",1
Bobogel mengatakan dia berpelukan tidur,1
Saya anjing bersumpah sangat seperti basis cemas,1
"Sangat memalukan sangat khawatir bahwa saya bisa menjadi aneh, secara fisik minum obat, dokter saya pagi tentang minum obat seperti cemas dalam kekhawatiran tubuh saya sakit",1
Kecemasan yang hilang. Jadilah Saya Normal,1
Malam saya sangat gelisah huhu,1
tahu cemas Anda takut bercampur aduk,1
Waltdisney yang gelisah khawatir,1
Anda harus menjadi balasan Koe khawatir koe ra harga koe digawe win koe telkeke sudah siap,1
gelisah,1
cemas seperti benar -benar panik,1
Gundah ha gelisah,1
Malas merasakan trauma lebih banyak momen kecemasan,1
Saya mengerti nada dering ponsel adalah ponsel yang cemas,1
"Takut pada Ibu Ibu, tubuh segera dengan cemas hati sangat berkeringat",1
Saya senang saat -saat bahagia bersumpah segera sedih karena takut dicampur dengan cemas,1
Acara Minggu Suka yang Khawatir,1
"Ya Tuhan, merasa tenang, semoga buruk Tuhan gelisah",1
Tuhan khawatir o,1
kegelisahan ya,1
"TUHAN TERHADAP, O HATI GELANG",1
Rnmengloyo memainkan lethargic lunglai gelisah kesal,1
Emas emas yang cemas,1
3 Bawanya yang gelisah,1
"Krno yang gelisah akan merusak struktur KTEK Guno Guno Nyobombi Klrgo Kuliah, saya gagal membayar untuk orang tua.",1
Gelisah,1
Kemenangan cemas benar -benar etika,1
Kepala gila penuh dengan kepala turu yang gelisah membawa wkwk penuh,1
"Pernah minta maaf teman -teman saya khawatir bahwa saya berbicara, saya merasa kecewa, bagi saya seperti gadis -gadis saya pantas mendapatkan yang lebih baik dari ini",1
Saya menua setiap gelisah,1
Aku repot -repot sedang tidur berjam -jam,1
"Tuhan itu sulit, tenang hati yang gelisah ya,",1
Stres panjang karena terlalu memikirkan kemenangan kemenangan untuk tidur dengan gelisah,1
"Apa yang Anda ketahui, benar -benar hari yang cemas",1
FZR 3 hari yang gelisah,1
"Aneh untuk memasuki tahap komunikasi orang lain, malas saya perlu khawatir",1
di Keneh Dawn Restless,1
Aku gugup,1
Amerika Serikat Kecemasan Negara Anda Beruntung Kemarin Anda Menerima,1
Tidur seperti gelisah,1
Aku bersumpah pada pagi hari yang gugup,1
khawatir tentang mengganggu pola tidur,1
Snacking Think to Lazy,1
Saya khawatir begitu tahu,1
Berpikir menguatkan cemas dengan bukti,1
sangat gelisah kemarin berpikir sejenak kelas kecil siap menjadi 12 khawatir,1
gelisah,1
Dia menyenangkan orang -orang yang positif antusias untuk khawatir berpikir terlebih dahulu tidur jadi saya pikir membuka garis itu sehingga dilupakan,1
benar -benar khawatir,1
khawatir dengan gelisah,1
Benar -benar bulan itu bodoh cemas,1
Gugup aku,1
Pengunduran diri dengan gelisah duduk dengan gelisah di sini karena tidur,1
Tolong cemas dengan cemas,1
askrl menghubungkan ketakutan seperti toksik yang cemas,1
"Pagi membuat Usada tenang yang jernih, apa inj ini ya, Allah",1
Bertemu lantinggelisa lontang hari Minggu,1
Level Gelisah Tuhan,1
Malam Gelisah Suka Hati,1
"Sejujurnya, hujan turun hujan dengan cemas seperti tali saya menenun perasaan pecah",1
"Membuat data sangat gugup terkirim, sudah selesai, saya menyelesaikan data, data dilakukan",1
Bahagia yang gelisah,1
Happy Mentari Saga Pagi Tanda -Tanda Bahagia Tampak Kecemasan Bahagia Puncaknya adalah Tanda Sun Tetap Sedih,1
3G gila gelisah,1
seperti perasaan campur aduk seperti kesedihan sedih yang sangat cemas menang,1
"Aduh, aku takut untuk menjadi atau memenangkan Huhu yang cemas",1
Ini Harapan Gelisah,1
orang dewasa yang gelisah ya orang,1
hanya kematian dari ketegangan suami sayangnya gugup menghilang arahan Tuhan yang kuat,1
Saya gugup seperti linglung,1
"O penyesalan yang sangat gelisah menghilang, jadi sangat mengganggu kelas memenangkan keluarga Allah untuk memenangkan kemenangan tidur pertama Capeee",1
kesal tidur,1
Pendem seperti yang cemas,1
"Cemas panggung keringat dingin dengan jujur ​​membuka tips kerja kosong trik, bukan?",1
putus asa tentang kekhawatiran tentang memenangkan kelegaan untuk khawatir berpikir pikiran tenang saya mengalami kesal lingkaran,1
Bingung dengan kekhawatiran yang malu,1
Tau kecemasan mual notification wa wa akun pas mengejar mengejar tesis,1
Bawa cemas waktu mendengar jumlah ketegangan dari angka dering.,1
tahu dengan cemas menjadi takut kegagalan,1
Sayangnya saya bersumpah kadang -kadang cemas pengaruh fisik seperti sakit perut yang pusing menyukai teman -teman seperti yang saya pikir seperti kemarin jengkel untuk membuatnya seperti manusia yang sangat lemah seperti membuat jawaban asli,1
Waktu dingin untuk membeli Taemin yang gelisah,1
Tarian itu gelisah,1
cerita yang sangat gelisah,1
gelisah gelisah,1
Anda ya sangat gugup,1
orang -orang terkasih sakit yang gelisah,1
Khawatir saya pikir orang tua senang bisa bangga dengan itu,1
Jadi muntah itu terhubung ke dalam tubuh seperti dengan cemas dengan cemas datang dalam cuaca dingin,1
oke tidur segera dengan rasa takut kegelisahan aneh adalah saya allah,1
Rusak cemas,1
Sangat khawatir,1
"Aduh, sungguh saya tahu",1
Sleep Pusink benar -benar gelisah,1
Dunia Galucu adalah tempat rasa sakit yang kusut dalam pikiran itu khawatir akan khawatir tentang perbatasan,1
Lupa tidur gugup memikirkan apa yang membuatnya sehat,1
2020221 Jika kesulitan kehilangan air kerja 1 depresi lagi,1
Cemas dulu,1
"Ya, tentang hanya orang dewasa, saya bingung saya cerita saya",1
Perasaan hari Minggu benar -benar terasa jatuhkan air jahat,1
"Ya Tuhan, saya sangat cemas, saya sangat khawatir",1
Ketika saya buka sekarang lhomerasa hidup diberkati terima kasih,1
tahu gelisah,1
Bahaya berpikir cemas,1
"Ah, saya badmoodcemas saya tahu",1
stres aslam nafsu makan cemas,1
"Fase kecemasan lebih cantok a panggilan haditooohh, terutama ii",1
Tahu sayang sekali menang untuk mengetahui sayangnya marah atau ajah takut sekali tahu sayang sekali berpikir lelucon lelah dengan jubah yang benar -benar lelah,1
Sangat gelisah,1
gelisah,1
salah khawatir,1
khawatir,1
Kekhawatiran saya baik seperti takut akan malam hfftt,1
Pemikiran mental yang salah adalah saya bosan dengan cemas,1
Sulit tidur malam tidur bayangan shay adegan panik adegan bawa segera darah dengan cemas takut dicampur,1
Lebih khawatir Lezat Mengambil Tentang Obat Jantung,1
"Lupa tidur gugup, pikirkan apa yang membuatnya",1
grogi,1
tahu gelisah,1
"Fuck So Restless Dog Sleeping, aku",1
hati gelisah,1
sangat tidur gelisah terkejut,1
Tanyarl Demotivasi Sangat sangat produktif Tidak ada alasan hati merasa bersalah adalah gelisah bagaimana menanganinya,1
sangat gelisah bangun setelah sulit,1
"Saya menghapus ketakutan seorang teman dari banyak hati seperti cemas, ya, saya cerita",1
Apakah Gundah gelisah,1
Saya gelisah kemarin,1
"Seperti terkena mentalitas, istirahat sangat mudah untuk itu",1
Buang pikiran saya dengan cemas seperti posisi yang muak tersesat.,1
Het benar -benar wkwk tahu,1
Khawatir Khawatir tentang Otak Gelisah Tentang Kesulitan Keberadaan Yang Terbanyak Dari Sadar Mengetahui Yang Benar -Benar Suka 03052021 Twitter Heart,1
Khawatir dengan cemas paket rasa malu huhu benar -benar takut,1
